video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4,action,lemma,lemma_id
3094323180,2572,160,120,why does baby rub his mouth in the end,1,4,CW,sucking his finger,clean mouth,playing with it,opened his mouth,tired,rub,rub,104
3938939252,531,640,480,how does the man at the bottom react after the other man lands into the water,4,9,TN,try to get up,laughs,life vest,handle,waves his hand,lands,land,60
3768851893,1755,640,480,why do the students and the man wearing black and grey bow to each other in the middle of the video,2,4,CW,to adjust the mic,to drink,show respect,pick something up,having a conversation,wearing,wear,5
2573200479,761,640,480,what does the boy to after approaching the camera at the end,3,7,TN,look down,wave at girl,walk off,touch camera,pick up the present,approaching,approach,148
11546788804,805,640,360,why do the swimmers constantly look out to the sea bottom,4,5,CW,stong wind,not experienced in swimming,keep balance,trying to balance himself,looking at corals,look,look,28
5504106604,870,640,480,why did the guitarist in black pants turned to his right in the middle of the video,1,4,CW,change his sitting position,look at the drummer,to drink,to stretch,moving with rhythm,turned,turn,157
8686972517,1144,640,480,what does the girl in orange do after playing the piano for a while in the middle,4,7,TN,stare at keyboard,put baby s hands on it,rests at the corner of bed,sit down on armchair,turned back to look,playing,play,141
6192440191,1108,360,480,how does the lady show that she is annoyed with the cat moving around her,0,8,CH,shake her head,hit the paws,use plush to touch cat s nose,hit the black cat,move toy left and right,shake,shake,140
4622219704,1080,640,480,why does the woman squat throughout the video,2,6,CW,caress the cat,attract dog attention,take photos,singing,show the things in her hand,squat,squat,115
4375052499,960,640,360,why did the boys move to the other side after feeding one side of fishes,0,6,CW,feed other ducks and fish,show the organ,he wanted to walk,interested in tank,record it for memory,move,move,161
3093622138,822,640,480,what does the black and white cat do after stepping on the girl s stomach,4,8,TN,look at it,walk away,go into box,happy,lies down,stepping,step,103
2705846557,1095,640,480,why did one of the men point to the mountain after climbing halfway,2,3,CW,careful,to be careful,that is their direction,wants to continue unwrapping,keep belonging,point,point,147
6242913804,2697,640,480,why did the baby near the table nod while talking at the side of the table,4,3,CW,restless,eating the food,pose for camera,want for more food,agreeing with the woman,talking,talk,126
5312870730,1377,640,480,how did the taller guy confront the shorter guy at the start of the video,3,5,CH,push himself using legs,using a gun,dance battle,push shorter guy,with his fingers behind the girl,push,push,151
5552271623,1268,640,360,what did the man in blue do after he caught the second ball in the middle of the video,3,8,TN,dive into water,move puppet around,put down ball,position ball under white poles,loads a bullet,caught,catch,86
2410320893,1047,640,480,why was the boy in blue staring at the man in grey as he was reading,4,9,CW,looking for directions,drink water,reference to lyrics,acknowledging,wondering what he is reading,staring,star,94
8444144653,714,640,360,what did the lady in yellow do before the boy in red and girl in orange joined the group,4,6,TP,take lollipop out,play with the toy,singing,stretch her hands,talking,joined,join,58
6910682007,397,640,480,why does the person put his hand on the face of the baby and slide down,0,0,CW,play with baby,exploring movement,dance,excited,reach out for the electric guitar,put,put,160
3572458290,460,480,320,why are there spotlights on the stage where the man in performing,4,3,CW,singing,swaying while performing,receive certificates,camera taking photos,main performer,performing,perform,68
6688013577,405,640,360,why is the man sitting in the shade topless,4,3,CW,talking to each other,play his toy,sun tan,stuck,hot,sitting,sit,78
3250003096,1010,640,480,how did the child moves to the other sofa,4,8,CH,rotating around,ran,crawl,jump,walk,walk,walk,159
5196883885,1350,480,640,why did the kid walk towards and man after claping his hands,3,4,CW,join the party,boy in white successfully throw balloon,copy the cartoon character,man call him,playing a game,walk,walk,159
2460342203,488,240,320,what did the woman do after turning around at the end,1,4,TN,looks forward,smiling,caressing for the dog,put up her finger,rolls on the ground,turning,turn,157
6154068154,2250,640,360,why is the man looking down on the paper as he put the microphone near his mouth,2,4,CW,making speech,give others to speak,check the lyrics,speak loudly to audience,refer to script on card,looking,look,28
5337165834,1042,480,640,how do the children play with the toy,4,6,CH,shaking the microphone,stack together,hugs it,kicks it,press the buttons,press,press,116
3014424532,1282,640,480,why does the man continuously press some buttons on the machine,2,4,CW,posing,enjoying music,playing games,make voice louder,moving with rhythm,press,press,116
5139493061,1847,640,480,what does the bald man do after standing up from the couch near the end,2,6,TN,happy,touch lady in blue stripes,point at the camera,moves away,pet the dog,standing,stand,158
3828863805,1249,640,480,why does the lady hold the kid in her hand near the end,0,3,CW,position for photo,playing with the baby,make him sit,adjust bottle,to guide,hold,hold,4
2958846173,1149,640,480,how did the person open the can of coke,3,4,CH,pull bottle opposite direction of hand,using the fork,up and down,lift tab ring,speaking in the microphone,lift,lift,137
4523529328,1854,640,480,why is the girl covering man s face with a cloth,3,1,CW,tidy hair to right side,prevent from swinging out,look at fruit,playing,playing with her,covering,cover,123
5351925965,1149,406,720,how does the lady get the bird to sit on her hand eventually,0,4,CH,put food there,give a kiss,rest on sofa,make some music,clap hands,put,put,160
6040353632,1344,640,426,why does the baby in yellow move her body at the start,1,0,CW,playing with toys,dancing,ask for more food,excited to eat,wanted to change clothes,move,move,161
4638541063,1071,640,480,why do the cats wear collars on their necks,0,1,CW,label as pet,comfortable,to lick its body,search for food,was tired,wear,wear,5
10603116744,744,640,1138,how does the woman keep the baby not falling down while the baby is wiggling around,2,3,CH,in her arm,grab using hands,holding baby tummy tightly,carry her and supoort neck,put in trolley and push,holding,hold,4
4943421690,1101,640,360,why does the man pull the toy vehicle back at the end of the video,4,4,CW,pick up ball,talking,hug the baby,to adjust his hand,to help her reverse,pull,pull,146
6200966292,1455,640,360,why was the man flipping the pages of the book,0,9,CW,reading to girl,finding a page to write on,to look at the images,man is reading to the boy,reach to take out leaves,flipping,flip,96
10315129403,465,640,360,why did the two elderly turn their backs and wave,0,1,CW,greeting,passionately acting,to bid farewell to camera,he stopped singing,in the shade,turn,turn,157
9175556382,701,640,360,what does the girl in pink do after swimming in the floating ring for a while at the end,2,10,TN,look at boy,move backwards,get off the float,stand on the plank,move towards him,swimming,swim,102
4227122551,756,320,240,what does the boy do after pulling out two toys at the start of the video,2,5,TN,throw mickey,put leg on other boy,places them back in the toolbox,touch baby s arm,let go of his hand,pulling,pull,146
2482879870,817,500,283,why did the young boy push his chair in before leaving the table,4,6,CW,to sit down,help baby,get up the other chair,distracted with something else,polite,push,push,151
8313454466,1605,640,1138,what does the girl do after pushing the man s hands away,2,9,TN,laugh,stand up,walk away from piano,walks to her,hold the mother s hand,pushing,push,151
2825389728,719,320,240,why do the boys hit the black thing with the sticks,2,0,CW,interested in the toy,control boat,mimic music show,practicing boxing,let go of the rocks,hit,hit,142
8408617963,1999,640,360,what does the baby do after squatting for a while at the start,4,6,TN,walk away,crawl,splashes the water in tub,stand up,sit down,squatting,squat,115
5327124144,808,640,360,what does the lady do after putting her hand below the head of the baby at the end,3,7,TN,plays with the baby,bring bag over,take off bib,carry the baby up,put hand on baby forehead,putting,put,160
11112199204,1374,640,360,why do the woman in red sit in the background,0,4,CW,observe the children,sunny,show the growing tissue,fetch the little girl,to rest,sit,sit,78
2581684886,2410,640,360,how did the man in brown check the product of the mixing before drinking it,1,4,CH,using the tap on the beer machine,look and smell at cup,camera to film,pump,stir with straw,look,look,28
3269139059,2697,640,480,how did the man support the girl as she stood on the chair,1,0,CH,carry the baby,holds the girl with his arm,hold baby by armpits,holds onto the wall,hula hoop,holds,hold,4
